date,values,name
2024-05-18T19:15:00.240+05:00,3607091.3,Solar 1
2024-05-18T19:30:00.796+05:00,3607091.4,Solar 1
2024-05-18T19:45:01.318+05:00,3607091.4,Solar 1
2024-05-18T20:00:01.829+05:00,3607091.4,Solar 1
2024-05-18T20:15:02.376+05:00,3607091.4,Solar 1
2024-05-18T20:30:07.907+05:00,3607091.5,Solar 1
2024-05-18T20:45:08.445+05:00,3607091.5,Solar 1
2024-05-18T20:59:59.210+05:00,3607091.5,Solar 1
2024-05-18T21:14:59.779+05:00,3607091.5,Solar 1
2024-05-18T21:30:00.340+05:00,3607091.5,Solar 1
2024-05-18T21:45:00.823+05:00,3607091.5,Solar 1
2024-05-18T22:00:01.356+05:00,3607091.5,Solar 1
2024-05-18T22:15:01.884+05:00,3607091.5,Solar 1
2024-05-18T22:30:02.414+05:00,3607091.6,Solar 1
2024-05-18T22:45:02.929+05:00,3607091.6,Solar 1
2024-05-18T23:00:08.454+05:00,3607091.6,Solar 1
2024-05-18T23:14:59.142+05:00,3607091.6,Solar 1
2024-05-18T23:29:59.841+05:00,3607091.6,Solar 1
2024-05-18T23:45:00.389+05:00,3607091.6,Solar 1
2024-05-19T00:00:00.937+05:00,3607091.6,Solar 1
2024-05-19T00:15:01.506+05:00,3607091.6,Solar 1
2024-05-19T00:30:02.052+05:00,3607091.6,Solar 1
2024-05-19T00:45:07.536+05:00,3607091.7,Solar 1
2024-05-19T01:00:03.110+05:00,3607091.7,Solar 1
2024-05-19T01:15:08.610+05:00,3607091.7,Solar 1
2024-05-19T01:29:59.238+05:00,3607091.7,Solar 1
2024-05-19T01:45:00.008+05:00,3607091.7,Solar 1
2024-05-19T02:00:00.526+05:00,3607091.7,Solar 1
2024-05-19T02:15:01.040+05:00,3607091.7,Solar 1
2024-05-19T02:30:01.591+05:00,3607091.7,Solar 1
2024-05-19T02:45:02.096+05:00,3607091.8,Solar 1
2024-05-19T03:00:02.610+05:00,3607091.8,Solar 1
2024-05-19T03:15:03.137+05:00,3607091.8,Solar 1
2024-05-19T03:30:08.690+05:00,3607091.8,Solar 1
2024-05-19T03:45:04.223+05:00,3607091.8,Solar 1
2024-05-19T04:00:00.073+05:00,3607091.8,Solar 1
2024-05-19T04:15:00.570+05:00,3607091.9,Solar 1
2024-05-19T04:30:01.079+05:00,3607091.9,Solar 1
2024-05-19T04:45:01.585+05:00,3607091.9,Solar 1
2024-05-19T05:00:02.179+05:00,3607091.9,Solar 1
2024-05-19T05:15:02.727+05:00,3607092.2,Solar 1
2024-05-19T05:30:03.261+05:00,3607094.4,Solar 1
2024-05-19T05:45:03.797+05:00,3607100.4,Solar 1
2024-05-19T06:00:04.361+05:00,3607111.8,Solar 1
2024-05-19T06:15:00.094+05:00,3607129.9,Solar 1
2024-05-19T06:30:00.717+05:00,3607156.1,Solar 1
2024-05-19T06:45:01.232+05:00,3607192.2,Solar 1
2024-05-19T07:00:01.802+05:00,3607239.7,Solar 1
2024-05-19T07:15:02.295+05:00,3607298.3,Solar 1
2024-05-19T07:30:02.817+05:00,3607368.4,Solar 1
2024-05-19T07:45:03.346+05:00,3607450.8,Solar 1
2024-05-19T08:00:03.857+05:00,3607544.5,Solar 1
2024-05-19T08:15:04.397+05:00,3607651.7,Solar 1
2024-05-19T08:30:00.009+05:00,3607723.3,Solar 1
2024-05-19T08:45:00.726+05:00,3607778.6,Solar 1
2024-05-19T09:00:01.271+05:00,3607874.7,Solar 1
2024-05-19T09:15:01.737+05:00,3608019.4,Solar 1
2024-05-19T09:30:02.267+05:00,3608166.3,Solar 1
2024-05-19T09:45:02.803+05:00,3608322.9,Solar 1
2024-05-19T10:00:03.342+05:00,3608489.8,Solar 1
2024-05-19T10:15:03.849+05:00,3608665.4,Solar 1
2024-05-19T10:30:04.387+05:00,3608837.5,Solar 1
2024-05-19T10:45:04.970+05:00,3609022.8,Solar 1
2024-05-19T11:00:00.801+05:00,3609213.2,Solar 1
2024-05-19T11:15:01.319+05:00,3609406.6,Solar 1
2024-05-19T11:30:01.855+05:00,3609601,Solar 1
2024-05-19T11:45:02.418+05:00,3609794.9,Solar 1
2024-05-19T12:00:02.954+05:00,3609989,Solar 1
2024-05-19T12:15:03.548+05:00,3610180.6,Solar 1
2024-05-19T12:29:59.051+05:00,3610372.6,Solar 1
2024-05-19T12:45:04.614+05:00,3610568.1,Solar 1
2024-05-19T13:00:05.113+05:00,3610764.8,Solar 1
2024-05-19T13:15:00.945+05:00,3610940,Solar 1
2024-05-19T13:30:01.504+05:00,3611125.6,Solar 1
2024-05-19T13:45:02.051+05:00,3611314.6,Solar 1
2024-05-19T14:00:02.575+05:00,3611504.9,Solar 1
2024-05-19T14:15:03.128+05:00,3611624.3,Solar 1
2024-05-19T14:30:03.659+05:00,3611743.4,Solar 1
2024-05-19T14:44:59.172+05:00,3611919.5,Solar 1
2024-05-19T15:00:04.670+05:00,3612083.6,Solar 1
2024-05-19T15:15:05.238+05:00,3612213.6,Solar 1
2024-05-19T15:30:00.881+05:00,3612261,Solar 1
2024-05-19T15:45:01.558+05:00,3612327.9,Solar 1
2024-05-19T16:00:02.081+05:00,3612369.3,Solar 1
2024-05-19T16:15:02.601+05:00,3612440.3,Solar 1
2024-05-19T16:30:03.118+05:00,3612504.9,Solar 1
2024-05-19T16:45:03.612+05:00,3612585.1,Solar 1
2024-05-19T16:59:59.164+05:00,3612650.3,Solar 1
2024-05-19T17:15:04.706+05:00,3612700.6,Solar 1
2024-05-19T17:30:05.297+05:00,3612739.8,Solar 1
2024-05-19T17:45:00.906+05:00,3612765.8,Solar 1
2024-05-19T18:00:01.733+05:00,3612785.2,Solar 1
2024-05-19T18:15:02.267+05:00,3612792.4,Solar 1
2024-05-19T18:30:02.807+05:00,3612797.8,Solar 1
2024-05-19T18:45:03.319+05:00,3612800.9,Solar 1
2024-05-19T18:59:58.861+05:00,3612802.1,Solar 1
2024-05-19T19:14:59.388+05:00,3612802.1,Solar 1
2024-05-19T19:30:04.940+05:00,3612802.1,Solar 1
2024-05-19T19:45:05.498+05:00,3612802.1,Solar 1
2024-05-19T20:00:06.054+05:00,3612802.1,Solar 1
2024-05-19T20:15:01.917+05:00,3612802.2,Solar 1
2024-05-19T20:30:02.472+05:00,3612802.2,Solar 1
2024-05-19T20:45:03.021+05:00,3612802.2,Solar 1
2024-05-19T21:00:03.569+05:00,3612802.2,Solar 1
2024-05-19T21:14:59.084+05:00,3612802.2,Solar 1
2024-05-19T21:29:59.648+05:00,3612802.2,Solar 1
2024-05-19T21:45:05.155+05:00,3612802.2,Solar 1
2024-05-19T22:00:05.660+05:00,3612802.2,Solar 1
2024-05-19T22:15:06.219+05:00,3612802.3,Solar 1
2024-05-19T22:30:01.977+05:00,3612802.3,Solar 1
2024-05-19T22:45:02.564+05:00,3612802.3,Solar 1
2024-05-19T23:00:03.129+05:00,3612802.3,Solar 1
2024-05-19T23:14:58.719+05:00,3612802.3,Solar 1
2024-05-19T23:29:59.246+05:00,3612802.3,Solar 1
2024-05-19T23:44:59.868+05:00,3612802.3,Solar 1
2024-05-20T00:00:00.435+05:00,3612802.3,Solar 1
2024-05-20T00:15:05.983+05:00,3612802.4,Solar 1
2024-05-20T00:30:06.524+05:00,3612802.4,Solar 1
2024-05-20T00:45:02.310+05:00,3612802.4,Solar 1
2024-05-20T01:00:02.904+05:00,3612802.4,Solar 1
2024-05-20T01:15:03.432+05:00,3612802.4,Solar 1
2024-05-20T01:29:59.003+05:00,3612802.4,Solar 1
2024-05-20T01:44:59.514+05:00,3612802.4,Solar 1
2024-05-20T02:00:00.045+05:00,3612802.4,Solar 1
2024-05-20T02:15:00.588+05:00,3612802.5,Solar 1
2024-05-20T02:30:06.074+05:00,3612802.5,Solar 1
2024-05-20T02:45:06.634+05:00,3612802.5,Solar 1
2024-05-20T03:00:02.324+05:00,3612802.5,Solar 1
2024-05-20T03:15:02.935+05:00,3612802.5,Solar 1
2024-05-20T03:30:03.427+05:00,3612802.5,Solar 1
2024-05-20T03:44:58.957+05:00,3612802.5,Solar 1
2024-05-20T03:59:59.560+05:00,3612802.5,Solar 1
2024-05-20T04:15:00.080+05:00,3612802.5,Solar 1
2024-05-20T04:30:00.625+05:00,3612802.5,Solar 1
2024-05-20T04:45:06.177+05:00,3612802.5,Solar 1
2024-05-20T05:00:06.769+05:00,3612802.6,Solar 1
2024-05-20T05:15:02.490+05:00,3612802.9,Solar 1
2024-05-20T05:30:03.065+05:00,3612805.4,Solar 1
2024-05-20T05:45:03.578+05:00,3612811.9,Solar 1
2024-05-20T05:59:59.098+05:00,3612823.6,Solar 1
2024-05-20T06:14:59.709+05:00,3612842.2,Solar 1
2024-05-20T06:30:00.251+05:00,3612869.1,Solar 1
2024-05-20T06:45:00.770+05:00,3612905.3,Solar 1
2024-05-20T07:00:06.328+05:00,3612952.2,Solar 1
2024-05-20T07:15:06.911+05:00,3613009.9,Solar 1
2024-05-20T07:30:02.460+05:00,3613079.7,Solar 1
2024-05-20T07:45:03.211+05:00,3613162.2,Solar 1
2024-05-20T07:59:58.720+05:00,3613256,Solar 1
2024-05-20T08:14:59.205+05:00,3613361.5,Solar 1
2024-05-20T08:29:59.715+05:00,3613471.7,Solar 1
2024-05-20T08:45:00.260+05:00,3613595.7,Solar 1
2024-05-20T09:00:00.747+05:00,3613730.7,Solar 1
2024-05-20T09:15:06.319+05:00,3613874.7,Solar 1
2024-05-20T09:30:06.842+05:00,3614024.2,Solar 1
2024-05-20T09:45:07.397+05:00,3614179.8,Solar 1
2024-05-20T10:00:03.175+05:00,3614343.8,Solar 1
2024-05-20T10:14:58.761+05:00,3614512.6,Solar 1
2024-05-20T10:29:59.263+05:00,3614690.5,Solar 1
2024-05-20T10:44:59.851+05:00,3614872.3,Solar 1
2024-05-20T11:00:00.377+05:00,3615053.1,Solar 1
2024-05-20T11:15:00.937+05:00,3615233.3,Solar 1
2024-05-20T11:30:06.431+05:00,3615419.5,Solar 1
2024-05-20T11:45:12.013+05:00,3615610.3,Solar 1
2024-05-20T12:00:07.549+05:00,3615801,Solar 1
2024-05-20T12:15:03.318+05:00,3615991.6,Solar 1
2024-05-20T12:29:58.846+05:00,3616175.2,Solar 1
2024-05-20T12:45:04.397+05:00,3616361.9,Solar 1
2024-05-20T13:00:14.981+05:00,3616552.1,Solar 1
2024-05-20T13:15:00.525+05:00,3616733.6,Solar 1
2024-05-20T13:30:01.065+05:00,3616909,Solar 1
2024-05-20T13:45:06.676+05:00,3617082.4,Solar 1
2024-05-20T14:00:07.259+05:00,3617250.6,Solar 1
2024-05-20T14:15:07.850+05:00,3617410.4,Solar 1
2024-05-20T14:44:59.183+05:00,3617713.3,Solar 1
2024-05-20T14:59:59.751+05:00,3617858.2,Solar 1
2024-05-20T15:15:00.344+05:00,3617995,Solar 1
2024-05-20T15:30:00.840+05:00,3618124.2,Solar 1
2024-05-20T15:45:01.452+05:00,3618243.1,Solar 1
2024-05-20T16:00:06.972+05:00,3618301,Solar 1
2024-05-20T16:15:07.506+05:00,3618301.2,Solar 1
2024-05-20T16:30:08.048+05:00,3618330.6,Solar 1
2024-05-20T16:44:58.881+05:00,3618404.9,Solar 1
2024-05-20T16:59:59.419+05:00,3618468.3,Solar 1
2024-05-20T17:14:59.940+05:00,3618518.6,Solar 1
2024-05-20T17:30:00.473+05:00,3618557.8,Solar 1
2024-05-20T17:45:01.040+05:00,3618587.5,Solar 1
2024-05-20T18:00:01.553+05:00,3618609,Solar 1
2024-05-20T18:15:02.135+05:00,3618623.2,Solar 1
2024-05-20T18:30:07.695+05:00,3618632.2,Solar 1
2024-05-20T18:45:08.207+05:00,3618636.5,Solar 1
2024-05-20T18:59:58.934+05:00,3618637.5,Solar 1
2024-05-20T19:14:59.648+05:00,3618637.5,Solar 1
2024-05-20T19:30:00.225+05:00,3618637.5,Solar 1
2024-05-20T19:45:00.779+05:00,3618637.5,Solar 1
2024-05-20T20:00:01.334+05:00,3618637.5,Solar 1
2024-05-20T20:15:01.948+05:00,3618637.5,Solar 1
2024-05-20T20:30:02.524+05:00,3618637.5,Solar 1
2024-05-20T20:45:08.098+05:00,3618637.5,Solar 1
2024-05-20T21:00:03.657+05:00,3618637.5,Solar 1
2024-05-20T21:14:59.505+05:00,3618637.6,Solar 1
2024-05-20T21:30:00.013+05:00,3618637.6,Solar 1
2024-05-20T21:45:00.615+05:00,3618637.6,Solar 1
2024-05-20T22:00:01.120+05:00,3618637.6,Solar 1
2024-05-20T22:15:01.674+05:00,3618637.6,Solar 1
2024-05-20T22:30:02.208+05:00,3618637.6,Solar 1
2024-05-20T22:45:02.755+05:00,3618637.6,Solar 1
2024-05-20T23:00:08.344+05:00,3618637.6,Solar 1
2024-05-20T23:15:03.883+05:00,3618637.6,Solar 1
2024-05-20T23:29:59.646+05:00,3618637.6,Solar 1
2024-05-20T23:45:00.214+05:00,3618637.7,Solar 1
2024-05-21T00:00:00.749+05:00,3618637.7,Solar 1
2024-05-21T00:15:01.297+05:00,3618637.7,Solar 1
2024-05-21T00:30:01.843+05:00,3618637.7,Solar 1
2024-05-21T00:45:02.378+05:00,3618637.7,Solar 1
2024-05-21T01:00:02.941+05:00,3618637.7,Solar 1
2024-05-21T01:15:08.467+05:00,3618637.7,Solar 1
2024-05-21T01:30:04.021+05:00,3618637.7,Solar 1
2024-05-21T01:44:59.753+05:00,3618637.7,Solar 1
2024-05-21T02:00:00.298+05:00,3618637.7,Solar 1
2024-05-21T02:15:00.836+05:00,3618637.7,Solar 1
2024-05-21T02:30:01.349+05:00,3618637.8,Solar 1
2024-05-21T02:45:01.892+05:00,3618637.8,Solar 1
2024-05-21T03:00:02.453+05:00,3618637.8,Solar 1
2024-05-21T03:15:02.993+05:00,3618637.8,Solar 1
2024-05-21T03:30:03.547+05:00,3618637.8,Solar 1
2024-05-21T03:45:04.047+05:00,3618637.8,Solar 1
2024-05-21T04:00:04.565+05:00,3618637.8,Solar 1
2024-05-21T04:15:00.397+05:00,3618637.8,Solar 1
2024-05-21T04:30:00.936+05:00,3618637.8,Solar 1
2024-05-21T04:45:01.463+05:00,3618637.8,Solar 1
2024-05-21T05:00:01.978+05:00,3618637.8,Solar 1
2024-05-21T05:15:02.567+05:00,3618638.2,Solar 1
2024-05-21T05:30:03.100+05:00,3618640.7,Solar 1
2024-05-21T05:45:03.706+05:00,3618647.2,Solar 1
2024-05-21T06:00:04.266+05:00,3618658.9,Solar 1
2024-05-21T06:15:04.791+05:00,3618677.2,Solar 1
2024-05-21T06:30:00.610+05:00,3618703,Solar 1
2024-05-21T06:45:01.141+05:00,3618738.9,Solar 1
2024-05-21T07:00:01.688+05:00,3618785.2,Solar 1
2024-05-21T07:15:02.198+05:00,3618843.3,Solar 1
2024-05-21T07:30:02.728+05:00,3618913.1,Solar 1
2024-05-21T07:45:03.275+05:00,3618994,Solar 1
2024-05-21T08:00:03.774+05:00,3619086.6,Solar 1
2024-05-21T08:15:04.320+05:00,3619190,Solar 1
2024-05-21T08:30:04.862+05:00,3619305.7,Solar 1
2024-05-21T08:45:00.736+05:00,3619431.4,Solar 1
2024-05-21T09:00:01.199+05:00,3619567.5,Solar 1
2024-05-21T09:15:01.774+05:00,3619710.5,Solar 1
2024-05-21T09:30:02.323+05:00,3619845,Solar 1
2024-05-21T09:45:02.843+05:00,3619998.4,Solar 1
2024-05-21T10:00:03.419+05:00,3620145.2,Solar 1
2024-05-21T10:15:03.945+05:00,3620291.6,Solar 1
2024-05-21T10:30:04.441+05:00,3620439.9,Solar 1
2024-05-21T10:45:04.985+05:00,3620582.6,Solar 1
2024-05-21T11:00:00.775+05:00,3620745.5,Solar 1
2024-05-21T11:15:01.361+05:00,3620893.5,Solar 1
2024-05-21T11:30:01.916+05:00,3621021.8,Solar 1
2024-05-21T11:45:02.448+05:00,3621158.3,Solar 1
2024-05-21T12:00:03.013+05:00,3621287.5,Solar 1
2024-05-21T12:14:58.577+05:00,3621416.8,Solar 1
2024-05-21T12:30:04.116+05:00,3621550.4,Solar 1
2024-05-21T12:45:04.670+05:00,3621673.9,Solar 1
2024-05-21T13:00:05.201+05:00,3621797.9,Solar 1
2024-05-21T13:15:00.984+05:00,3621923.3,Solar 1
2024-05-21T13:30:01.576+05:00,3622047.6,Solar 1
2024-05-21T13:45:02.159+05:00,3622174.8,Solar 1
2024-05-21T14:00:02.736+05:00,3622303,Solar 1
2024-05-21T14:15:03.294+05:00,3622428,Solar 1
2024-05-21T14:29:58.871+05:00,3622562.5,Solar 1
2024-05-21T14:45:05.208+05:00,3622706,Solar 1
2024-05-21T15:00:00.753+05:00,3622850.8,Solar 1
2024-05-21T15:15:01.498+05:00,3622990.1,Solar 1
2024-05-21T15:30:02.048+05:00,3623118.1,Solar 1
2024-05-21T15:45:02.566+05:00,3623236.6,Solar 1
2024-05-21T16:00:03.037+05:00,3623343.3,Solar 1
2024-05-21T16:15:03.587+05:00,3623439.3,Solar 1
2024-05-21T16:29:59.133+05:00,3623523.3,Solar 1
2024-05-21T16:44:59.686+05:00,3623597.3,Solar 1
2024-05-21T17:00:05.155+05:00,3623659,Solar 1
2024-05-21T17:15:05.679+05:00,3623709.1,Solar 1
2024-05-21T17:30:01.410+05:00,3623748.7,Solar 1
2024-05-21T17:45:01.986+05:00,3623778.4,Solar 1
2024-05-21T18:00:02.528+05:00,3623798.7,Solar 1
2024-05-21T18:15:03.089+05:00,3623805.1,Solar 1
2024-05-21T18:30:03.623+05:00,3623814,Solar 1
2024-05-21T19:30:05.844+05:00,3623820.3,Solar 1
2024-05-21T19:45:01.547+05:00,3623820.3,Solar 1
2024-05-21T21:30:02.021+05:00,3623820.4,Solar 1
2024-05-21T21:45:02.660+05:00,3623820.5,Solar 1
2024-05-21T22:45:14.960+05:00,3623820.6,Solar 1
2024-05-21T23:15:53.119+05:00,3623820.6,Solar 1
2024-05-21T23:59:59.883+05:00,3623820.6,Solar 1
2024-05-22T00:15:03.562+05:00,3623820.7,Solar 1
2024-05-22T00:30:04.105+05:00,3623820.7,Solar 1
2024-05-22T00:45:04.630+05:00,3623820.7,Solar 1
2024-05-22T01:00:00.169+05:00,3623820.7,Solar 1
2024-05-22T01:15:00.702+05:00,3623820.7,Solar 1
2024-05-22T01:45:01.811+05:00,3623820.8,Solar 1
2024-05-22T02:00:02.373+05:00,3623820.8,Solar 1
2024-05-22T02:15:03.040+05:00,3623820.8,Solar 1
2024-05-22T02:30:03.735+05:00,3623820.8,Solar 1
2024-05-22T02:45:04.263+05:00,3623820.8,Solar 1
2024-05-22T02:59:59.786+05:00,3623820.9,Solar 1
2024-05-22T03:15:00.292+05:00,3623820.9,Solar 1
2024-05-22T03:30:00.864+05:00,3623820.9,Solar 1
2024-05-22T03:45:01.420+05:00,3623820.9,Solar 1
2024-05-22T04:00:01.965+05:00,3623820.9,Solar 1
2024-05-22T04:15:02.498+05:00,3623821,Solar 1
2024-05-22T04:30:03.010+05:00,3623821,Solar 1
2024-05-22T04:45:03.852+05:00,3623821.1,Solar 1
2024-05-22T05:00:04.459+05:00,3623821.2,Solar 1
2024-05-22T05:15:00.026+05:00,3623821.6,Solar 1
2024-05-22T05:30:00.576+05:00,3623824.2,Solar 1
2024-05-22T05:45:01.086+05:00,3623830.6,Solar 1
2024-05-22T06:00:01.638+05:00,3623842.3,Solar 1
2024-05-22T06:15:02.152+05:00,3623860.4,Solar 1
2024-05-22T06:30:02.678+05:00,3623870.8,Solar 1
2024-05-22T06:45:08.187+05:00,3623870.8,Solar 1
2024-05-22T07:00:04.002+05:00,3623870.9,Solar 1
2024-05-22T07:15:04.549+05:00,3623871,Solar 1
2024-05-22T07:30:00.109+05:00,3623871.1,Solar 1
2024-05-22T07:45:00.618+05:00,3623871.1,Solar 1
2024-05-22T08:00:01.148+05:00,3623871.2,Solar 1
2024-05-22T08:15:01.671+05:00,3623871.2,Solar 1
2024-05-22T08:30:02.149+05:00,3623871.2,Solar 1
2024-05-22T08:45:02.657+05:00,3623892.2,Solar 1
2024-05-22T09:00:08.197+05:00,3624027.5,Solar 1
2024-05-22T09:15:03.975+05:00,3624171.9,Solar 1
2024-05-22T09:29:59.575+05:00,3624324.4,Solar 1
2024-05-22T09:45:00.015+05:00,3624487,Solar 1
2024-05-22T10:00:00.598+05:00,3624652.3,Solar 1
2024-05-22T10:15:01.063+05:00,3624825.4,Solar 1
2024-05-22T10:30:01.620+05:00,3624997.7,Solar 1
2024-05-22T10:45:02.127+05:00,3625177.8,Solar 1
2024-05-22T11:00:02.699+05:00,3625359.9,Solar 1
2024-05-22T11:15:08.262+05:00,3625548,Solar 1
2024-05-22T11:30:03.973+05:00,3625741.6,Solar 1
2024-05-22T11:44:59.694+05:00,3625933.7,Solar 1
2024-05-22T12:00:00.229+05:00,3626124.2,Solar 1
2024-05-22T12:15:00.769+05:00,3626308.2,Solar 1
2024-05-22T12:30:01.309+05:00,3626492.4,Solar 1
2024-05-22T12:45:01.888+05:00,3626677.9,Solar 1
2024-05-22T13:00:02.418+05:00,3626860.8,Solar 1
2024-05-22T13:15:22.932+05:00,3627046.9,Solar 1
2024-05-22T13:30:08.517+05:00,3627224.6,Solar 1
2024-05-22T13:44:59.122+05:00,3627401.3,Solar 1
2024-05-22T13:59:59.833+05:00,3627575,Solar 1
2024-05-22T14:15:00.358+05:00,3627743.9,Solar 1
2024-05-22T14:30:00.895+05:00,3627906.9,Solar 1
2024-05-22T14:45:01.364+05:00,3628061.2,Solar 1
2024-05-22T15:00:01.900+05:00,3628208.8,Solar 1
2024-05-22T15:15:02.477+05:00,3628346.2,Solar 1
2024-05-22T15:30:03.020+05:00,3628473.1,Solar 1
2024-05-22T15:45:03.601+05:00,3628589.4,Solar 1
2024-05-22T16:00:04.182+05:00,3628696.6,Solar 1
2024-05-22T16:15:09.972+05:00,3628792.9,Solar 1
2024-05-22T16:30:15.569+05:00,3628876.4,Solar 1
2024-05-22T16:45:01.003+05:00,3628946.5,Solar 1
2024-05-22T17:00:01.699+05:00,3629005,Solar 1
2024-05-22T17:15:07.219+05:00,3629053.6,Solar 1
2024-05-22T17:30:02.756+05:00,3629090.1,Solar 1
2024-05-22T17:45:03.284+05:00,3629118.5,Solar 1
2024-05-22T18:00:03.899+05:00,3629138.6,Solar 1
2024-05-22T18:15:04.459+05:00,3629152.8,Solar 1
2024-05-22T18:30:00.298+05:00,3629161.7,Solar 1
2024-05-22T18:45:00.819+05:00,3629166.3,Solar 1
2024-05-22T19:00:01.383+05:00,3629167.7,Solar 1
2024-05-22T19:15:01.916+05:00,3629167.8,Solar 1
2024-05-22T19:30:02.502+05:00,3629167.8,Solar 1
2024-05-22T19:45:02.997+05:00,3629167.8,Solar 1
2024-05-22T20:00:03.501+05:00,3629167.9,Solar 1
2024-05-22T20:30:04.598+05:00,3629167.9,Solar 1
2024-05-22T21:00:01.022+05:00,3629168,Solar 1
2024-05-22T21:15:01.550+05:00,3629168,Solar 1
2024-05-22T21:30:02.117+05:00,3629168,Solar 1
2024-05-22T21:45:02.626+05:00,3629168,Solar 1
2024-05-22T22:00:03.173+05:00,3629168,Solar 1
2024-05-22T22:15:03.727+05:00,3629168,Solar 1
2024-05-22T22:30:09.296+05:00,3629168,Solar 1
2024-05-22T22:45:04.800+05:00,3629168,Solar 1
2024-05-22T23:00:00.593+05:00,3629168,Solar 1
2024-05-22T23:15:01.134+05:00,3629168.1,Solar 1
2024-05-22T23:30:01.729+05:00,3629168.1,Solar 1
2024-05-22T23:45:02.330+05:00,3629168.1,Solar 1
2024-05-23T00:00:02.872+05:00,3629168.1,Solar 1
2024-05-23T00:15:03.439+05:00,3629168.1,Solar 1
2024-05-23T00:30:23.973+05:00,3629168.1,Solar 1
2024-05-23T00:44:59.533+05:00,3629168.1,Solar 1
2024-05-23T01:00:05.053+05:00,3629168.1,Solar 1
2024-05-23T01:15:00.797+05:00,3629168.1,Solar 1
2024-05-23T01:30:01.389+05:00,3629168.1,Solar 1
2024-05-23T01:45:01.969+05:00,3629168.1,Solar 1
2024-05-23T02:00:02.449+05:00,3629168.1,Solar 1
2024-05-23T02:15:02.949+05:00,3629168.2,Solar 1
2024-05-23T02:30:03.504+05:00,3629168.2,Solar 1
2024-05-23T02:45:03.983+05:00,3629168.2,Solar 1
2024-05-23T02:59:59.536+05:00,3629168.2,Solar 1
2024-05-23T03:15:05.070+05:00,3629168.2,Solar 1
2024-05-23T03:30:00.885+05:00,3629168.2,Solar 1
2024-05-23T03:45:01.519+05:00,3629168.2,Solar 1
2024-05-23T04:00:02.087+05:00,3629168.3,Solar 1
2024-05-23T04:15:02.624+05:00,3629168.3,Solar 1
2024-05-23T04:30:03.174+05:00,3629168.3,Solar 1
2024-05-23T04:45:03.723+05:00,3629168.3,Solar 1
2024-05-23T05:00:04.244+05:00,3629168.3,Solar 1
2024-05-23T05:14:59.771+05:00,3629168.6,Solar 1
2024-05-23T05:30:05.292+05:00,3629170.8,Solar 1
2024-05-23T05:45:01.040+05:00,3629176,Solar 1
2024-05-23T06:00:01.676+05:00,3629185.7,Solar 1
2024-05-23T06:30:02.809+05:00,3629221.7,Solar 1
2024-05-23T06:45:03.350+05:00,3629249.6,Solar 1
2024-05-23T07:00:03.915+05:00,3629287.5,Solar 1
2024-05-23T07:14:59.388+05:00,3629336.3,Solar 1
2024-05-23T07:29:59.903+05:00,3629395,Solar 1
2024-05-23T07:45:05.410+05:00,3629466.3,Solar 1
2024-05-23T08:00:01.041+05:00,3629557.7,Solar 1
2024-05-23T08:15:01.783+05:00,3629663.7,Solar 1
2024-05-23T08:30:02.283+05:00,3629780.6,Solar 1
2024-05-23T08:45:02.840+05:00,3629909.8,Solar 1
2024-05-23T09:00:03.464+05:00,3630048.4,Solar 1
2024-05-23T09:15:03.997+05:00,3630195.5,Solar 1
2024-05-23T09:29:59.487+05:00,3630350.5,Solar 1
2024-05-23T09:45:00.013+05:00,3630512.2,Solar 1
2024-05-23T10:00:05.561+05:00,3630680.2,Solar 1
2024-05-23T10:15:06.149+05:00,3630855.1,Solar 1
2024-05-23T10:30:01.995+05:00,3631032.8,Solar 1
2024-05-23T10:45:02.530+05:00,3631215.6,Solar 1
2024-05-23T11:00:03.070+05:00,3631400.7,Solar 1
2024-05-23T11:15:03.609+05:00,3631588.5,Solar 1
2024-05-23T11:29:59.147+05:00,3631778.5,Solar 1
2024-05-23T11:44:59.687+05:00,3631967.4,Solar 1
2024-05-23T12:00:00.255+05:00,3632159.2,Solar 1
2024-05-23T12:15:05.810+05:00,3632351.1,Solar 1
2024-05-23T12:30:06.317+05:00,3632536.8,Solar 1
2024-05-23T12:45:02.184+05:00,3632724.4,Solar 1
2024-05-23T13:00:02.733+05:00,3632905.4,Solar 1
2024-05-23T13:15:03.268+05:00,3633086.2,Solar 1
2024-05-23T13:30:03.847+05:00,3633260.6,Solar 1
2024-05-23T13:44:59.376+05:00,3633439.4,Solar 1
2024-05-23T13:59:59.958+05:00,3633615.2,Solar 1
2024-05-23T14:15:00.536+05:00,3633783,Solar 1
2024-05-23T14:30:06.080+05:00,3633933.2,Solar 1
2024-05-23T14:45:06.627+05:00,3634074.4,Solar 1
2024-05-23T15:00:02.422+05:00,3634209.3,Solar 1
2024-05-23T15:15:02.958+05:00,3634340.5,Solar 1
2024-05-23T15:30:03.527+05:00,3634465.7,Solar 1
2024-05-23T15:45:04.153+05:00,3634580.5,Solar 1
2024-05-23T15:59:59.723+05:00,3634686.1,Solar 1
2024-05-23T16:15:00.284+05:00,3634780.9,Solar 1
2024-05-23T16:30:00.816+05:00,3634864.2,Solar 1
2024-05-23T16:45:06.426+05:00,3634935,Solar 1
2024-05-23T17:00:02.050+05:00,3634994.2,Solar 1
2024-05-23T17:15:02.648+05:00,3635042.4,Solar 1
